No.,Company_ID,Proposal_ID,Urusetia ID,Panel ID,need_statement,storyline,theme,concept,originality,structure,storytelling,objective,props,impact,value_added,comment,Timestamp
211,,896,,966,Ya,8,8,7,7,7,7,8,7,7,7,"Drama bersiri ini memaparkan kisah kegagalan seorang suami yang berhadapan dengan konfliks diri iaitu mandul. Drama ini mempunyai kelainan dan menarik untuk dipaparkan. Subject matters yang menarik, watak dan perwatakan yang baik.",07/07/2022 13:57:26
212,,381,,984,Ya,5,5,6,5,5,5,5,4,7,5,Pada keseluruhannya idea dan konsep cerita biasa sahaja. Tiada 'wow factor'. Proposal tidak lengkap. Tidak dinyatakan cadangan lokasi dan cadangan pelakon.,07/07/2022 09:47:56
213,,381,,982,Ya,6,5,6,6,4,5,5,4,6,4,"Wakil syarikat tidak dapat menerangkan kandungan cerita mengikut genre secara teliti. Penerapan nilai tidak diceritakan. Lokasi agak terpesong dan tidak menepati idea cerita. Nilai cerita bias, tidak menepati konsep yang diperlukan.",07/07/2022 09:48:01
214,,381,,1013,Ya,7,6,7,6,5,4,6,4,5,3,idea yang sederhana . cerita perlu dibangun lagi dari segi 'storytelling' dan 'characterization ( kurang jelas0,07/07/2022 09:48:57
215,,482,,1013,Ya,7,7,7,7,7,4,5,4,5,6,idea dan perwatakan yang menarik tetapi cerita kurang impak,07/07/2022 10:14:26
216,,482,,982,Ya,8,8,8,7,8,8,7,9,8,8,"Idea dan jalan cerita mengikut proposal menarik berbanding cara persembahan wakil syarikat. Secara keseluruhan rancangan ini mempunyai elemen-elemen yang diperlukan untuk tontonan remaja dan dewasa. Sesuai untuk rancangan bulan ramadan. Namun bagaimanapun, plot perlu diubahsuai mencapai lebih ringan berbanding yang dicadangkan.",07/07/2022 10:15:41
217,,482,,984,Ya,8,8,7,7,6,7,7,8,7,7,Pada keseluruhannya idea dan konsep drama menarik dan menepati kehendak need statement. Konflik Watak-watak utama boleh dikembangkan lagi agar lebih kuat dan membuat penonton tertunggu-tunggu episod seterusnya. Masukkan lebih banyak babak atau elemen-elemen berkaitan ramadan,07/07/2022 10:16:18
218,,505,,984,Ya,8,8,7,8,8,8,7,8,8,7,Pada keseluruhannya idea dan treatment drama menarik. Mengangkat kisah rumahtangga pasangan muda yang berdepan pelbagai konflik apabila ibu kedua-dua pasangan masuk campur  urusan rumahtangga mereka. Cadangan pelakon sesuai dengan watak yang digambarkan. Mungkin boleh diperbanyakkan elemen-elemen ramadan dalam babak-babak tertentu.,07/07/2022 10:35:56
219,,505,,1013,Ya,7,6,7,6,7,5,6,7,6,6,Idea dan tema cerita jelas tetapi jalan cerita perlu dibangun lagi dari segi subplot ,07/07/2022 10:38:24
220,,505,,982,Ya,7,7,7,6,6,6,6,7,5,6,"Idea dan kandungan cerita agak berat walaupun ia menyentuh isu-isu semasa, tidak jelas di mana aspek komedi sepanjang sinopsis. Target audience lebih kepada dewasa dan tidak menampilkan elemen tontonan remaja dalam cerita. Walaubagaimanapun, dari segi penceritaan umum ia boleh dipertimbangkan dan disokong untuk tayangan.",07/07/2022 10:38:44
221,,665,,982,Ya,8,7,7,7,8,8,9,9,9,9,Keseluruhan idea dan jalan cerita agak ringan dan mempunyai nilai hiburan kepada setiap lapisan masyarakat. Plot diceritakan teliti. Namun bagaimanapun sub plot serta elemen komedi tidak disampaikan dengan teliti. Perlu dipertimbangkan kepada elemen-elemen komedi yang ada dan plot berkaitan nilai agama perlu disoal lebih teliti sebelum menerima bahan ini untuk siaran.,07/07/2022 11:17:05
222,,665,,984,Ya,7,7,7,6,7,7,7,8,7,7,Idea dan jalan cerita menarik. Cadangan pelakon yang diberi boleh menarik penonton untuk menonton drama ini. Treatment program jelas.,07/07/2022 11:18:21
223,,665,,1013,Ya,5,5,5,6,5,4,5,6,5,5,elemen komedi tidak kuat dalam cerita,07/07/2022 11:19:17
224,,565,,982,Tidak,0,0,0,0,0,0,0,0,0,0,Pihak syarikat GAGAL menyampaikan apa idea sebenar penceritaan untuk drama ini. Penyampaian tidak menjurus kepada intipati drama. Tidak ada maklumat tentang sub plot. Ada elemen isu negara Malaysia dan singapura yang mana ia tidak sesuai untuk tayangan serta perlu dinilai semua untuk peringkat seterusnya. Keseluruhan ia agak berat dan ada elemen isu kenegaraan yang sensitif. Tidak disarankan untuk tayangan.,07/07/2022 11:35:07
225,,565,,984,Tidak,0,0,0,0,0,0,0,0,0,0,Tidak memenuhi kehendak Need Statement iaitu genre romantik komedi / kisah masyarakat moden atau urban sebaliknya idea dan jalan cerita drama ini berat dan tidak sesuai dengan target audience. Tidak disaran untuk siaran kerana memaparkan konflik 2 negara malaysia - singapura.,07/07/2022 11:35:44
226,,565,,1013,Tidak,0,0,0,0,0,0,0,0,0,0,"Cerita ini tidak menepati needs statement. Ada isu terhadap sensitiviti kaum , bangsa dan kenegaraan",07/07/2022 11:38:26
227,,697,,982,Ya,2,3,2,2,2,1,1,1,1,1,Syarikat tidak memahami keperluan rancangan. Objektif tidak jelas. Penceritaan yang agak berat dan cuba menonjolkan elemen budaya serta masalah keluarga semata-mata. Elemen urban hampir tidak ada. Keseluruhan bahan ini tidak memenuhi kriteria yang diperlukan.,07/07/2022 12:04:25
228,,697,,984,Ya,5,5,5,5,5,5,5,5,5,5,Melalui penyampaian pihak syarikat idea dan treatment drama kelihatan agak berat. kurang menarik dan lari sedikit dari keperluan need statement .,07/07/2022 12:06:39
229,,697,,1013,Ya,4,4,2,2,5,2,3,2,2,3,Konsep cerita yang kurang tepat . Romantik komedi di tambah sahaja pada hujung sesi pitching dan tidak dinyatakan dalam kertas proposal.,07/07/2022 12:09:41
230,,784,,1013,Ya,5,5,5,5,5,5,5,5,5,5,"cerita sederhana dan agak biasa,  tiada ""wow'Faktor.",07/07/2022 12:28:41
231,,784,,984,Ya,5,5,6,6,6,5,6,7,5,5,Idea dan jalan cerita drama terlalu kerap dipaparkan dalam drama-drama sebelum ini. Tiada kelainan meskipun cadangan pelakon yang diberi adalah pelakon-pelakon popular. ,07/07/2022 12:28:42
232,,784,,982,Ya,5,4,4,5,5,5,5,5,4,4,Idea dan jalan cerita terlalu cliche dan biasa seperti drama-drama percintaan berkait dengan kasta kehidupan. Tidak menepati genre dan nilai untuk tayangan. Terlalu berat untuk dikaitkan dengan tema rancangan.,07/07/2022 12:29:24
233,,796,,982,Ya,4,4,4,4,4,4,3,3,3,3,"Tajuk ada unsur komedi, tetapi idea serta jalan cerita langsung tiada unsur komedi. Syarikat GAGAL mengaitkan plot cerita ada kaitan dengan genre yang diperlukan. Idea dan jalan cerita terlalu berat dan serius. Tidak disarankan untuk tayangan rancangan mengikut kod rancangan.",07/07/2022 12:53:47
234,,796,,1013,Ya,3,3,2,4,3,2,3,3,3,3,cerita ini mempunyai tajuk komedi yang menarik tetapi kekurangan  unsur unsur komedi dalam jalan critanya,07/07/2022 12:54:34
235,,796,,984,Ya,4,5,5,5,5,4,5,4,5,5,"Idea yang diangkat biasa-biasa sahaja kerana memaparkan kisah pasangan suami isteri warga emas yang hadir ke majlis reunion sekolah serta jatuh cinta semula. Berlaku pergolakan bila mereka bercerai dan suami kahwin baru , seorang wanita muda. Isteri juga nak kahwin lain . Cara penyampaian kurang menarik dan tiada 'wow factor'.",07/07/2022 12:55:21
236,,803,,982,Ya,8,8,8,7,8,8,8,8,9,9,Jalan cerita bersesuaian dengan keperluan. Ada tema kekeluargaan dan komedi. Dicadangkan untuk diterima.,07/07/2022 13:11:26
237,,803,,984,Ya,8,8,8,8,8,9,8,9,8,7,Idea dan jalan cerita menarik. Memenuhi kehendak Need statement saluran. cadangan pelakon juga adalah pelakon-pelakon popular. Tidak 'cliche'.,07/07/2022 13:12:17
238,,803,,1013,Ya,8,8,9,8,8,7,8,8,8,8,"Idea cerita yang menarik dan mematuhi penyataan keperluan. Mungkin lokasi perlu ditukar kepada tempat yang lebih 'urban"".",07/07/2022 13:14:13
239,,804,,982,Ya,9,9,9,8,9,10,9,10,9,10,Idea dan jalan cerita mempunyai nilai komersil yang tinggi. Rancangan mempunyai nilai tambah dari segi kelainan jalan cerita yang sedia ada. Perlu diberi perhatian dan dipertimbangkan untuk siaran.,07/07/2022 13:30:03
240,,804,,984,Ya,9,9,9,9,9,9,9,10,9,7,"Keseluruhan idea, jalan cerita, treatment program sangat menarik dan penuh dengan unsur komedi. Cadangan pelakon-pelakon adalah dari kalangan artis yang terkenal dan mempunyai ramai pengikut boleh membantu menarik penonton untuk menonton drama ini. Dicadangakan untuk peringkat seterusnya.",07/07/2022 13:32:56
241,,804,,1013,Ya,7,7,7,8,7,8,7,8,8,8,idea cerita yang asli dan menarik.,07/07/2022 13:34:56
242,,850,,982,Ya,8,9,9,9,9,9,9,0,9,9,"Keseluruhan idea dan jalan cerita amat menarik. Ada unsur-unsur kekeluargaan, sosial dan komedi. Namun syarikat perlu membuat perubahan besar dari segi tajuk drama, lokasi penggambaran di kampung tukar ke urban. Perlu diangkat untuk tayangan.",07/07/2022 13:49:58
243,,850,,984,Ya,9,9,8,9,8,8,8,8,8,8,"Idea, konsep dan jalan cerita ada kelainan . Menarik untuk di tonton. Mengangkat isu bekas juvana namun diolah dalam bentuk ringan dan ada unsur komedi. Boleh diangkat ke peringkat seterusnya.",07/07/2022 13:51:50
244,,850,,1013,Ya,6,7,7,7,7,6,6,7,7,6,idea cerita yang baik. satu masaalah ialah banyak lokasi yang dipilih berada dalam kampung.,07/07/2022 13:53:46
245,,914,,982,Ya,7,6,7,7,7,8,7,7,7,7,"Idea menarik cuma dikhuatiri akan membuat penonton keliru diantara watak kembar, perlu lebih penerangan sub plot. Idea memasak satu resepi setiap episod mungkin satu kelainan namun risau akan menjadi dua kandungan yang berbeza (drama/ rancangan memasak). Keseluruhan idea drama menarik namun dikaitkan dengan resepi memasak perlu disemak dan dinilai semula.",07/07/2022 14:08:17
246,,914,,984,Tidak,6,5,6,5,5,5,5,5,5,5,"Idea menarik, namun treatment drama kurang menarik .",07/07/2022 14:09:50
247,,914,,1013,Ya,5,5,5,6,4,4,4,4,4,4, menggunakan pelakon yang sama  sebagai watak anak kembar boleh menjadi masaalah jika tidak disampaikan secara 'convincing' . Mengisi recipi makanan dalam skrip cerita tidak akan membantu jalan cerita.,07/07/2022 14:15:13
248,,942,,1013,Ya,5,7,5,5,5,5,5,5,5,5,Idea cerita yang sederhana dan cliche.,07/07/2022 14:30:16
249,,942,,984,Ya,7,6,5,5,5,5,5,7,5,5,Tema percintaan yang diangkat terlalu 'straight forward' dan nampak agak heavy serta tersasar sedikit dengan  keperluan need statement.,07/07/2022 14:30:20
250,,942,,982,Ya,6,6,6,6,6,6,6,6,6,6,"Dapat dibayangkan plot drama ini akan mendatar, tiada kelainan dengan drama yang ditayangkan di TV1. Setiap episod mempunyai adegan berat untuk dihayati. Sepanjang penceritaan tidak ada elemen komedi namun syarikat ada maklum akan ada elemen tersebut. Drama ini biasa. ",07/07/2022 14:30:34
251,,443,,982,Ya,6,7,7,7,6,5,6,3,6,6,"Idea tentang kehidupan remaja dan agama menjadi elemen utama. Cuma kurang diterangkan tentang set penggambaran serta lokasi utama penggambaran. Lokasi yang dicadangkan adalah kawasan kampung, namun jika drama ini dipilih untuk tayangan ia perlu dinasihatkan memilih lokasi bandar untuk penggambaran. Keseluruhan drama ini mengikut tema, cuma perlu penerangan tentang plot secara lebih terperinci.",07/07/2022 14:45:33
252,,443,,1013,Ya,8,8,7,7,7,6,7,7,6,7,Idea cerita yang bagus yang mengikuti penyataan keperluan.,07/07/2022 14:46:01
253,,443,,984,Ya,9,9,9,9,9,9,9,8,9,8,"Idea menarik, mengangkat kerjaya tok siak yang biasanya dilakukan oleh golongan berusia namun dalam drama ini dipaparkan peranan tok siak dilakokan oleh pelakon muda dan konflik perebutan jawatan tok siak oleh dua pemuda. Treatment drama menarik dan penuh dengan unsur komedi. Boleh diangkat ke peringkat seterusnya.",07/07/2022 14:46:02
254,,571,,949,Ya,9,8,8,8,9,8,8,8,8,8,"Proposal ini boleh dipertimbangkan.  Walau bagaimanapun beberapa aspek seperti pemberatan sub topik (songkok, capal, butang) perlu diperhalusi semula.",07/07/2022 14:34:58
255,,571,,997,Ya,8,8,8,9,8,8,8,8,9,9,Subject matters yang biasa tetapi jarang diberi tumpuan kerana ianya sekadar pakaian. Program ini mempunyai pendekatan yang spesifik/fokus.,07/07/2022 14:35:14
256,,571,,995,Ya,9,9,9,10,7,6,8,8,8,9,"Idea yang menarik untuk dikembangkan sebagai sebuah dokumentari, tema bersesuaian dengan Need Statement Saluran. Boleh ditekankan tentang perbincangan tentang evolusi Baju Melayu",07/07/2022 14:35:25
257,,1303,,995,Ya,9,9,9,10,9,9,9,8,9,9,"Idea yang menarik untuk dikongsikan dengan rakyat Malaysia terutama tentang amalan hidup masyarakat Sikh. Amalan Khalsa yang dicadangkan, menarik untuk diterbitkan dan boleh menjadi input kepada masyarakat.",07/07/2022 14:54:19
258,,1303,,997,Ya,9,9,9,9,9,9,9,9,9,9,Program ini berbentuk info dan maklumat tentang sebahagian budaya kaitan dan kaitan dengan perayaan Vasakhi.,07/07/2022 14:54:54
259,,1303,,949,Ya,8,8,8,9,9,8,7,8,9,9,Boleh dipertimbangkan.  Walau bagaimanapun perlu berhati-hati dalam penerbitan agar tidak mempromosikan agama Sikh.,07/07/2022 14:56:32
260,,168,,995,Tidak,0,0,0,0,0,0,0,0,0,0,Tidak menepati Need Statement,07/07/2022 15:16:15
261,,168,,997,Tidak,0,0,0,0,0,0,0,0,0,0,"Kandungan program tersasar, kerana lebih fokus kepada penguasaan di kalangan OKU",07/07/2022 15:17:28
262,,168,,949,Tidak,0,0,0,0,0,0,0,0,0,0,Tidak menepati idea perkembangan Al Quran di Malaysia.  Hanya menumpukan kepada 1 sub idea (penguasaan Al Quran dalam kalangan OKU).,07/07/2022 15:17:44
263,,345,,949,Ya,8,9,8,9,8,9,8,9,8,9,"Boleh dipertimbangkan. Walau bagaimanapun ada beberapa episod perlu dikaji semula.  Contoh : episod Sejarah Majlis Tilawah, Peraturan Musabaqah, Institusi pengajian yang menawarkan kursus taranum.  Tema dalam episod-episod ini dilihatkan kurang sesuai dan kurang menarik.",07/07/2022 15:37:01
264,,345,,995,Ya,8,8,8,9,8,8,8,8,9,9,Idea agak menarik namun sedikit tersasar daripada 'content' Need Statement. Sewajarnya perlu menekankan kepada bidang taranum sahaja. Perlu dibetulkan semasa Mesy Penerbitan sekiranya program ini terpilih.,07/07/2022 15:38:23
265,,345,,997,Ya,9,8,8,8,8,8,8,8,8,8,"Pemilihan subjek menarik dan lebih fokus mengenai Taranum, tetapi treatment perlu penambahbaikan.",07/07/2022 15:40:30
266,,1003,,995,Ya,7,8,9,9,8,7,7,7,7,7,"Idea yang agak biasa dan tiada 'wow factor', lebih terarah kepada perayaan Hari Vaisakhi sahaja tanpa memilih satu topik khusus untuk diulas dengan mendalam sama ada pakaian, makanan atau kebudayaan.",07/07/2022 15:54:43
267,,1003,,997,Ya,8,8,7,7,7,8,8,7,7,7,Program berbentuk throw back kepada pengasas Vasakhi di Malaysia,07/07/2022 15:56:09
268,,1003,,949,Ya,7,7,7,7,7,7,8,7,8,7,Idea untuk mempromosikan tokoh-tokoh yang berjasa menjadikan perayaan Vaisakhi sebagai perayaan di Malaysia dilihat kurang menarik dan tiada sebarang keistimewaan.,07/07/2022 15:57:18
269,,269,,949,Ya,8,8,8,8,9,9,8,8,8,7,Tiada keistimewaan dari segi idea.  Walau bagaimanapun boleh dipertimbangkan sekiranya tiada proposal yang lebih menarik.,07/07/2022 16:16:33
270,,269,,997,Ya,8,8,7,9,8,8,8,8,9,8,Kandungan program ada nilai (human interest) tetapi treatment seharusnya lebih menarik dengan memilih sisi lain (sekiranya ada).,07/07/2022 16:17:22
271,,269,,995,Ya,8,10,8,9,7,8,8,7,8,7,"Idea yang agak biasa untuk diketengahkan, kecuali berkaitan anggota Senoi Praq. Tambahan pula kini Malaysia telah berada dalam fasa endemik dan situasi PKP bukan lagi keadaan yang baru untuk dihadapi. Subject matter dan situasi kurang sesuai dengan masa. ",07/07/2022 16:19:08
272,,475,,997,Ya,9,8,8,9,8,8,9,9,9,9,Kandungan program menarik dan sesuai kerana  mengandungi info yang berkaitan,07/07/2022 16:47:11
273,,475,,949,Ya,8,8,8,9,8,9,8,9,8,9,Idea biasa.  Walau bagaimanapun boleh dipertimbangkan.  Tetapi perlu pindaan pada isu dalam beberapa episod yang dicadangkan. Contohnya isu pusat tahfiz yang meminta derma untuk beroperasi.  Dibimbangi akan memberi impak negatif kepada Jabatan Agama kerana penonton akan mempersoalkan kenapa tidak digunakan wang zakat untuk membiayai operasi / pembinaan pusat tahfiz sehingga pengurusan pusat tahfiz terpaksa meminta derma / sumbangan orang ramai.,07/07/2022 16:47:16
274,,475,,995,Ya,8,8,9,9,8,8,9,8,8,9,Idea agak menarik namun beberapa episod cadangan kurang menarik untuk diterbitkan dan perlu pembetulan dalam fokus 'content'. ,07/07/2022 16:47:24
275,,646,,949,Ya,9,9,9,10,10,10,9,10,9,10,Idea menarik.  Wajar dipertimbangkan.  Cadangan rakaman di luar negara (Mesir & Arab Saudi) boleh dijadikan nilai tambah dalam penerbitan.,07/07/2022 17:07:32
276,,646,,997,Ya,10,10,9,10,9,9,9,9,10,9,Konsep dan treatment program jelas dan menarik. Ada cadangan lokasi di luar negara (Arab Sudi/Mesir). Kandungan mempunyai info berkualiti.,07/07/2022 17:08:20
277,,646,,995,Ya,9,10,9,10,10,10,9,10,9,10,"Idea program yang sangat menarik untuk diketengah dan diterbitkan. Menepati Need Statement dan ada nilai bonus....perkembangan Al-Quran yang menarik untuk ditonton, dari awal (daun pelepah sehingga teknologi terkini), akan shooting di Mesir dan Arab Saudi",07/07/2022 17:09:25
278,,883,,949,Ya,8,8,8,8,9,9,9,8,8,8,"Proposal menjurus kepada travelog.  Kembara ke beberapa lokasi mencari qari dan qariah hanya sesuai dijadikan method perkembangan plot, bukannya sebagai inti utama program.",07/07/2022 17:23:40
279,,883,,995,Ya,8,8,8,10,8,9,9,7,8,9,Agak tersasar fokus 'content' namun masih menarik untuk dikembangkan. Penggunaan hos menyebabkan program ini lebih berformat majalah berbanding dokumentari yang diinginkan oleh Need Statement,07/07/2022 17:24:09
280,,883,,997,Ya,8,8,7,8,8,8,9,8,8,8,Konsep dan treatment yang khusus mengenai tokoh-tokoh Taranum di Malaysia. Treatment tentang Taranum tidak in depth,07/07/2022 17:25:02
281,,993,,949,Ya,9,9,9,9,9,10,10,9,9,9,Boleh dipertimbangkan ke peringkat seterusnya.,07/07/2022 17:38:54
282,,993,,997,Ya,10,9,10,10,10,9,10,9,10,9,Konsep dan kandungan program lebih fokus kepada Taranum dan dapat menambah ilmu Taranum kepada audien.,07/07/2022 17:39:58
283,,993,,995,Ya,9,10,9,10,10,10,9,9,10,10,"Idea yang sangat menepati Need Statement Saluran dan sangat menarik untuk diterbitkan. Mengulas dengan teliti setiap jenis taranum, penglibatan tokoh-tokoh taranum untuk membaca jenis taranum, penggunaan infografik, penjelasan tentang perkembangan ilmu dan seni taranum, perkembangan dan pengaruh di Malaysia",07/07/2022 17:44:30
284,,1045,,949,Ya,8,8,8,8,9,8,8,8,7,8,Idea biasa.  Kurang faktor wow.,07/07/2022 17:56:06
285,,1045,,995,Ya,9,9,9,9,9,9,8,8,9,8,Cadangan idea yang boleh diterbitkan sebagai dokumenteri tentang perkembangan Al-Quran. Skop sekitar di Malaysia. Ada kelainan iaitu penggunaan visual untuk menyokong naratif.,07/07/2022 17:58:12
286,,1045,,997,Ya,8,9,8,8,8,8,8,8,8,8,Konsep dan treatment yang mudah difahami tetapi presentation kandungan perlu ditambahbaik.,07/07/2022 17:58:17
287,,1368,,949,Ya,8,8,8,8,8,8,8,8,9,8,Idea biasa dan tidak 'cover' keseluruhan jenis tarannum.,07/07/2022 18:12:46
288,,1368,,997,Ya,8,8,8,8,9,9,8,8,8,8,"Konsep dan kandungan program yang baik (info tentang Taranum), treatment adalah biasa.",07/07/2022 18:13:41
289,,1368,,995,Ya,9,9,9,9,9,9,9,8,9,9,"Cadangan yang menarik untuk diterbitkan, menyenaraikan jenis-jenis taranum dan penjelasan, menampilkan tokoh-tokoh taranum untuk bacaan jenis-jenis taranum ",07/07/2022 18:14:56
290,,56,,936,Ya,8,8,8,8,8,8,8,8,8,8,Subjek matter dan persembahan di lihat biasa sahaja dan tiada fakta wow yang boleh menarik penonton. Perlu teliti selebriti dan padanan menu yg lebih sesuai.,07/07/2022 15:24:51
291,,56,,958,Ya,6,7,7,7,6,6,6,6,6,6,Idea dan konsep majalah agak biasa sahaja dan tidak ada kelainan dan wow elemen.,07/07/2022 15:26:13
292,,142,,936,Ya,8,8,8,8,8,8,8,8,8,8,Subjek matter biasa sahaja dan tiada fakta wow. Pemilihan peminat dan selebriti tidak jelas pembabitan mereka. Running order pelu di perkemaskan lagi.,07/07/2022 15:41:58
293,,142,,958,Ya,7,7,7,7,7,7,7,8,7,8,Mempunyai elemen dan konsep yang jelas dan mampu menarik minat penonton dengan adanya pertandingan memilih pemenang untuk mendapat hadiah deko percuma.,07/07/2022 15:43:14
294,,142,,982,Ya,5,5,5,5,6,5,5,7,6,6,Rancangan seperti kebiasaan ditayangkan. Tiada nilai tambah lain. Namun artis jemputan akan memberi impak yang lebih untuk menarik jumlah penonton. Keseluruhan boleh diberi peluang ke peringkat seterusnya.,07/07/2022 15:43:22
295,,56,,982,Ya,7,8,7,6,7,6,6,7,7,6,"Rancangan ini menggunakan idea yang kebiasaan rancangan lain, namun ada nilai tambah dari segi slot memasak. Idea harus diberi peluang. Keseluruhan perlu diberi peluang untuk tayangan.",07/07/2022 15:46:46
296,,203,,936,Ya,5,5,4,5,5,4,5,4,5,4,Gaya penceritaan dan persembahan program di lihat tidak kemas. Tiada paparan segmen dan running order utk rujukan panel. Pembentangan pembekal berubah2 gaya persembahan/menu/lokasi yang akan di paparkan.  ,07/07/2022 16:04:50
297,,203,,982,Tidak,0,0,0,0,0,0,0,0,0,0,Tidak mengikut need statement 1) menggunakan dapur hos untuk setiap episod bukan influencer 2) resepi raya masih tidak dirancang. Keseluruhan syarikat tidak bersedia dengan idea dan tidak faham apa yang ingin dibuat.,07/07/2022 16:06:47
298,,203,,958,Ya,3,5,3,4,3,3,3,3,4,3,"Treatment program tidak jelas dan teratur, breakdown running order tidak dinyatakan dalam proposal dan syarikat tidak mempunyai idea yang menarik. lari sedikit dari need statement yang dinyatakan.",07/07/2022 16:07:37
299,,921,,936,Ya,5,5,5,5,5,5,5,5,5,5,Subjek matter biasa sahaja dengan gaya persembahan yang tidak menyakinkan kemampuan pembekal untuk program ini. Senarai selebriti di lihat secara suka2 sahaja. Pembentang maklumkan sebagai daya tarikan sahaj...contoh Dato Sukri & Dati Seri Vida...bajet terhad utk ubahsuai.,07/07/2022 16:19:46
300,,921,,982,Ya,7,6,6,6,6,6,6,6,6,6,"Rancangan seperti ini telah banyak berada dipasaran. Tiada pembaharuan dicadangkan. Ia perlu diberi penekanan kepada tetamu jemputan / selebriti yang lebih dikenali. Keseluruhan, idea masih boleh dipertimbangkan.",07/07/2022 16:21:19
301,,921,,958,Ya,4,5,5,4,4,4,3,3,3,4,Idea dan cadangan penggambaran agak tidak realistik apabila menyenaraikan rumah-rumah selebriti yang telah mempunyai dekorasi yang cantik dan mahal. Cadangan perlu jelas dan ada impak kepada penonton.,07/07/2022 16:21:40
302,,438,,936,Ya,5,5,5,5,5,5,5,5,5,5,"Pengolahan/pendekatan/gaya persembahan program di lihat biasa dan boleh di jangka. Tiada fakta ""Wow"" dan ""selling point yang kuat"" dalam persembahan program ini. Program `cliché’. Tiada senarai selebriti yg dicadangkan.",07/07/2022 16:37:23
303,,438,,982,Ya,4,5,3,4,4,3,4,2,2,3,Rancangan tidak mempunyai nilai yang tinggi untuk dipertontonkan. Wakil syarikat tidak bersedia dengan cadangan 1) lokasi masih meragukan 2) cadangan influencer/ selebriti jemputan tidak dinyatakan 3) hos tidak popular. Keseluruhan tidak dicadangkan untuk dibawa ke peringkat seterusnya.,07/07/2022 16:40:04
304,,438,,958,Ya,5,5,5,5,5,5,5,5,5,6,"Majalah berkonsepkan travelog, chef akan pergi ke rumah influencer yang dipilih. Cadangan chef tidak menarik, perlu chef yang lebih menarik. Treament perlu dimantapkan lagi. ",07/07/2022 16:40:21
305,,536,,982,Ya,9,9,9,9,9,9,10,9,10,9,"Ada elemen kejutan dalam idea rancangan ini (RM20 utk menu, penonton akan ingin tahu). Running order tersusun. Mempunyai nilai bahan tontonan & impak yang tinggi. Tidak pasti tentang: 1) Tidak ada cadangan menu yang akan dimasak setiap episod. 2) Lokasi dibuat rakaman. Keseluruhan rancangan ini mempunyai potensi yang baik untuk mendapatkan jumlah tontonan yang tinggi.",07/07/2022 16:53:49
306,,536,,936,Ya,9,8,9,8,8,8,8,8,8,8,Sesuai untuk orang bujang dengan seliling point Cef Nick.,07/07/2022 16:54:36
307,,536,,958,Ya,8,8,9,9,9,9,8,9,8,7,Pemilihan chef Nik Michael perlu dikekalkan. konsep dan treatment program menarik dan tetamu selebriti yang dipilih juga menarik. ,07/07/2022 16:54:39
308,,681,,936,Ya,6,6,6,6,6,6,6,6,6,6,"Bahan makanan lebihan/sisa (makanan yg telah di masak) utk di gunakan semula perlu dapatkan nasihat pihak yang berkaitan kesihatan sebagai rujukan kesesuaian memasak/makan semula selepas di olah. Persembahan/Running order biasa sahaja. ""Selling point"" hanya ambil makanan di rumah selebriti.",07/07/2022 17:10:57
309,,681,,982,Ya,3,3,3,3,3,3,3,3,3,3,Sebahagian kriteria tidak mengikut need statement. Bahan masakan meragukan untuk penerimaan penonton. Idea kurang menarik dan tidak bernas dicadangkan.,07/07/2022 17:13:01
310,,681,,958,Ya,6,6,6,6,6,6,6,5,5,5,"Hos yang dicadangkan Chef Fendi Bakri,  konsep menggunakan bahan-bahan makanan leftover agar tidak membazir akan dimasak semula menjadi menu yang baharu. (Perlu mendapat pandangan Doktor atau pakar pemakanan adakah sesuai atau tidak.) Penggambaran di dalam studio dan juga outdoor agak tidak bertepatan dengan need statement. ",07/07/2022 17:14:05
311,,683,,982,Ya,8,8,8,8,8,8,8,8,8,9,Idea & treatment yang menarik. Berani menonjolkan influencer/selebriti yang berlainan pada setiap episod. Setiap segmen dirancang dengan baik. Perancangan teknikal jelas. Tidak dijelaskan tentang 1 episod raya. Dicadangkan untuk tayangan.,07/07/2022 17:27:29
312,,683,,958,Ya,8,8,8,8,8,8,8,8,8,8,Program ini menggunakan 13 hos /tetamu yang berbeza  bagi 13 episod. Masak di dapur hos yang telah dipilih. Treatment yang dicadangkan ada kelainan dan menarik.,07/07/2022 17:30:47
313,,683,,936,Ya,9,8,8,9,8,8,8,8,9,8,"Treatment/struktur tiada kelainan dan di lihat biasa sahaja. Tumpuan ""Selling point' hanya pertukaran selebriti pada tiap episod 1 - 13.",07/07/2022 17:31:01
314,,739,,936,Tidak,0,0,0,0,0,0,0,0,0,0,"Gaya persembahan/olahan cerita di lihat biasa dan tiada ""Selling point"" yang kuat sebagai daya tarikan penonton. Pengacara yang di maklumkan semasa pembentangan Shafiq Kyle tetapi dalam proposal Fendi Mihammed. Hanya tampilakn hos tanpa slebriti jemputan.",07/07/2022 17:50:38
315,,739,,958,Tidak,0,0,0,0,0,0,0,0,0,0,Tidak bertepatan dengan need statement yang dinyatakan. Menggunakan seorang sahaja hos sepanjang 13 episod. ,07/07/2022 17:50:44
